ID,SrcIP,DstIP,SrcPort,DstPort,IPVersion,Protocol,PS,IPI,FlowSizeBytes,FlowSizePackets,FS,FS(PKT),NumFrames,IFI
176,200.18.102.4,200.133.233.83,63400,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
177,200.18.102.4,200.133.233.83,60937,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
178,200.18.102.4,200.133.233.83,61843,53,IP,UDP,96.0,0,96,1,96.0,1.0,1,0
179,200.133.233.83,200.18.102.4,53,60937,IP,UDP,205.0,0,205,1,205.0,1.0,1,0
180,200.133.233.83,200.18.102.4,53,63400,IP,UDP,247.0,0,247,1,247.0,1.0,1,0
181,200.133.233.83,200.18.102.4,53,61843,IP,UDP,247.0,0,247,1,247.0,1.0,1,0
182,200.18.102.4,20.115.21.104,53903,443,IP,TCP,270.0769230769231,0.5767562943333333333333333333,3511,13,501.57142857142856,1.8571428571428572,7,0.07469482166666666666666666667
183,20.115.21.104,200.18.102.4,443,53903,IP,TCP,551.6666666666666,0.6269689663636363636363636364,6620,12,827.5,1.5,8,0.9414545282857142857142857143
184,200.18.102.4,239.255.255.250,61844,1900,IP,UDP,217.0,1.001043917333333333333333333,868,4,868.0,4.0,1,0
185,200.18.102.4,52.168.117.168,53904,443,IP,TCP,1330.4645161290323,0.3186109893922542204568023833,2680886,2015,6134.75057208238,4.610983981693364,437,1.471748928064220183486238532
186,52.168.117.168,200.18.102.4,443,53904,IP,TCP,69.19256505576209,0.4774717943757440476190476190,93064,1345,514.1657458563536,7.430939226519337,181,3.565122731338888888888888889
187,200.18.102.4,52.226.139.185,33869,443,IP,TCP,55.0,245.142466573,165,3,165.0,3.0,1,0
188,52.226.139.185,200.18.102.4,443,33869,IP,TCP,66.0,245.1427476005,198,3,198.0,3.0,1,0
189,200.18.102.4,200.133.233.83,62202,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
190,200.18.102.4,200.133.233.83,55915,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
191,200.18.102.4,200.133.233.83,56109,53,IP,UDP,75.0,0,75,1,75.0,1.0,1,0
192,200.133.233.83,200.18.102.4,53,62202,IP,UDP,103.0,0,103,1,103.0,1.0,1,0
193,200.133.233.83,200.18.102.4,53,55915,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
194,200.133.233.83,200.18.102.4,53,56109,IP,UDP,132.0,0,132,1,132.0,1.0,1,0
195,2801:b0:b0:116:d418:7717:eb06:1d43,2800:3f0:4001:831::2003,53216,443,IPv6,UDP,212.35294117647058,1.192795074125,3610,17,225.625,1.0625,16,1.272314745733333333333333333
196,2800:3f0:4001:831::2003,2801:b0:b0:116:d418:7717:eb06:1d43,443,53216,IPv6,UDP,315.22222222222223,1.121390161882352941176470588,5674,18,333.7647058823529,1.0588235294117647,17,1.191477047
197,200.18.102.102,239.255.255.250,54541,1900,IP,UDP,217.0,1.014377901666666666666666667,868,4,868.0,4.0,1,0
198,200.18.102.102,239.255.255.250,50986,1900,IP,UDP,218.0,1.012880897666666666666666667,872,4,872.0,4.0,1,0
199,fe80::8db8:5c32:e376:e4f5,ff02::c,62917,3702,IPv6,UDP,718.0,47.41212742707692307692307692,10052,14,10052.0,14.0,1,0
200,200.18.102.18,239.255.255.250,62916,3702,IP,UDP,698.0,47.37838840469230769230769231,9772,14,9772.0,14.0,1,0
201,200.18.102.18,239.255.255.250,53027,1900,IP,UDP,217.0,1.002805237,868,4,868.0,4.0,1,0
202,200.18.102.17,239.255.255.250,56973,1900,IP,UDP,217.0,1.002114149,868,4,868.0,4.0,1,0
203,200.18.102.17,239.255.255.250,56974,1900,IP,UDP,218.0,1.009691550666666666666666667,872,4,872.0,4.0,1,0
204,200.18.102.4,200.133.233.83,56610,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
205,200.18.102.4,200.133.233.83,53228,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
206,200.18.102.4,200.133.233.83,51430,53,IP,UDP,91.0,0,91,1,91.0,1.0,1,0
207,200.133.233.83,200.18.102.4,53,53228,IP,UDP,107.0,0,107,1,107.0,1.0,1,0
